Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turn Over
MANUFACTURE,2025-12-08,8009.95,8080.08,7976.02,8031.38,0.62 %,"391,186,517.10",-
MANUFACTURE,2025-12-07,8084.29,8129.04,7972.02,7982.27,-0.92 %,"665,382,559.90",-
MANUFACTURE,2025-12-03,8042.02,8159.14,8013.94,8056.25,0.25 %,"349,280,553.10",-
MANUFACTURE,2025-12-02,7995.2,8084.09,7994.65,8036.16,0.51 %,"194,250,836.70",-
MANUFACTURE,2025-12-01,7978.84,8043.06,7965.5,7995.2,0.31 %,"205,595,938.50",-
MANUFACTURE,2025-11-30,7942.32,8055.21,7942.32,7970.55,0.74 %,"429,069,630.60",-
MANUFACTURE,2025-11-27,7949.71,7964.51,7902.34,7912.19,-0.27 %,"359,768,074.00",-
MANUFACTURE,2025-11-26,7901.78,7948.18,7851.24,7933.59,0.75 %,"604,034,065.40",-
MANUFACTURE,2025-11-25,7747.3,7887.1,7747.29,7874.89,1.30 %,"375,817,764.00",-
MANUFACTURE,2025-11-24,7517.84,7773.52,7501.92,7773.52,3.74 %,"448,240,759.60",-
MANUFACTURE,2025-11-23,7399.37,7522.08,7399.36,7493.59,1.57 %,"280,653,073.10",-
MANUFACTURE,2025-11-20,7377.86,7434.71,7348.91,7377.86,0.32 %,"209,220,154.40",-
MANUFACTURE,2025-11-19,7326.84,7387.05,7326.84,7354.25,0.43 %,"239,833,876.00",-
MANUFACTURE,2025-11-18,7310.88,7386.25,7310.88,7322.96,0.20 %,"165,362,798.30",-
MANUFACTURE,2025-11-17,7270.38,7331.51,7256.16,7308.27,0.53 %,"333,933,367.70",-
MANUFACTURE,2025-11-16,7342.33,7368.18,7213.56,7269.43,0.03 %,"209,590,519.30",-
MANUFACTURE,2025-11-13,7281.47,7331.5,7246.28,7267.27,-0.28 %,"274,386,927.10",-
MANUFACTURE,2025-11-12,7296.55,7310.42,7253.07,7287.78,0.23 %,"185,245,310.30",-
MANUFACTURE,2025-11-11,7250.43,7311.04,7235.97,7270.82,0.34 %,"223,850,703.70",-
MANUFACTURE,2025-11-10,7267.18,7308.79,7217.92,7246.43,-0.30 %,"229,952,103.60",-
MANUFACTURE,2025-11-09,7333.72,7340.82,7258.89,7268.35,-0.85 %,"346,152,952.00",-
MANUFACTURE,2025-11-06,7346.42,7409.75,7319.35,7330.47,0.12 %,"650,675,479.30",-
MANUFACTURE,2025-11-05,7300.27,7323.84,7235.9,7321.56,0.63 %,"513,162,641.70",-
MANUFACTURE,2025-11-04,7342.36,7386.39,7269.06,7275.54,-0.91 %,"369,875,375.90",-
MANUFACTURE,2025-11-03,7323.89,7408.05,7319.84,7342.35,0.25 %,"546,123,114.80",-
MANUFACTURE,2025-11-02,7278.35,7332.69,7231.11,7323.88,0.97 %,"388,873,788.90",-
MANUFACTURE,2025-10-30,7136.06,7253.89,7103.11,7253.52,1.74 %,"268,549,625.10",-
MANUFACTURE,2025-10-29,7174.65,7243.48,7121.41,7129.31,-0.29 %,"292,819,947.60",-
MANUFACTURE,2025-10-28,7122.71,7194.21,7081.33,7149.74,0.38 %,"300,884,065.80",-
MANUFACTURE,2025-10-26,7122.02,7128.2,7055.08,7122.71,0.02 %,"229,475,354.80",-
MANUFACTURE,2025-10-19,7088.07,7148.48,7062.12,7121.18,0.91 %,"352,568,106.30",-
MANUFACTURE,2025-10-16,7133.13,7139.67,7048.57,7057.22,-0.74 %,"258,139,968.70",-
MANUFACTURE,2025-10-15,7117.69,7176.73,7102.77,7109.74,-0.40 %,"190,220,690.70",-
MANUFACTURE,2025-10-14,7211.66,7229.25,7133.84,7138.14,-0.98 %,"213,186,355.30",-
MANUFACTURE,2025-10-13,7115.56,7212.87,7043.58,7208.96,1.57 %,"278,789,865.60",-
MANUFACTURE,2025-10-12,7255.43,7265.0,7057.9,7097.53,-1.95 %,"417,300,754.00",-
MANUFACTURE,2025-10-09,7253.36,7388.77,7216.04,7238.52,1.03 %,"527,663,950.90",-
MANUFACTURE,2025-10-08,7265.78,7265.78,7121.37,7164.54,-1.06 %,"349,697,544.80",-
MANUFACTURE,2025-10-07,7403.01,7410.75,7212.53,7241.58,-1.86 %,"289,595,759.40",-
MANUFACTURE,2025-09-28,7365.3,7401.32,7348.72,7378.46,0.51 %,"178,111,821.40",-
MANUFACTURE,2025-09-25,7415.61,7433.38,7335.13,7340.83,-0.74 %,"163,291,157.40",-
MANUFACTURE,2025-09-24,7379.25,7463.42,7359.93,7395.36,-0.12 %,"277,920,107.00",-
MANUFACTURE,2025-09-23,7365.27,7443.45,7334.01,7404.15,1.12 %,"423,534,756.60",-
MANUFACTURE,2025-09-21,6943.38,7341.57,6943.38,7321.84,4.86 %,"678,005,642.90",-
MANUFACTURE,2025-09-18,7256.01,7265.0,6981.28,6982.78,-5.03 %,"89,513,689.70",-
MANUFACTURE,2025-09-08,7464.46,7479.12,7337.59,7352.55,-1.23 %,"340,989,604.80",-
MANUFACTURE,2025-09-07,7434.99,7499.94,7423.98,7444.21,0.04 %,"285,266,346.60",-
MANUFACTURE,2025-09-04,7417.81,7473.12,7405.85,7440.93,-0.20 %,"323,473,837.20",-
MANUFACTURE,2025-09-03,7510.98,7520.18,7446.69,7455.84,-0.40 %,"303,065,476.40",-
MANUFACTURE,2025-09-02,7540.69,7588.66,7481.11,7485.95,-0.80 %,"285,146,790.00",-
MANUFACTURE,2025-09-01,7541.77,7558.52,7500.46,7546.44,0.37 %,"423,032,086.70",-
MANUFACTURE,2025-08-31,7640.93,7640.93,7516.37,7518.69,-1.02 %,"450,885,021.00",-
MANUFACTURE,2025-08-28,7729.01,7768.88,7591.26,7596.12,-1.70 %,"675,412,841.70",-
MANUFACTURE,2025-08-27,7548.95,7735.85,7502.89,7727.6,2.70 %,"692,860,531.70",-
MANUFACTURE,2025-08-26,7571.5,7615.06,7512.27,7524.66,-0.68 %,"319,729,854.40",-
MANUFACTURE,2025-08-25,7579.54,7592.12,7517.64,7576.18,-0.06 %,"365,509,644.30",-
MANUFACTURE,2025-08-24,7531.09,7670.29,7531.08,7580.68,0.16 %,"1,966,896,246.50",-
MANUFACTURE,2025-08-21,7562.58,7600.99,7555.69,7568.59,-0.18 %,"318,665,474.10",-
MANUFACTURE,2025-08-20,7626.2,7653.74,7579.58,7582.57,-0.67 %,"271,281,219.50",-
MANUFACTURE,2025-08-19,7593.44,7694.36,7593.43,7633.76,0.47 %,"482,141,844.30",-
MANUFACTURE,2025-08-18,7598.5,7629.26,7554.0,7598.4,0.50 %,"453,248,064.90",-
MANUFACTURE,2025-08-17,7686.23,7699.77,7552.63,7560.65,-1.00 %,"506,595,618.50",-
MANUFACTURE,2025-08-14,7617.96,7680.19,7604.42,7637.37,0.57 %,"506,767,080.50",-
MANUFACTURE,2025-08-13,7621.97,7667.24,7557.18,7594.05,-0.10 %,"419,421,135.30",-
MANUFACTURE,2025-08-12,7683.05,7694.8,7588.42,7601.83,-1.00 %,"475,971,855.25",-
MANUFACTURE,2025-08-11,7709.16,7834.78,7670.96,7678.66,-0.76 %,"925,227,222.40",-
MANUFACTURE,2025-08-07,7633.24,7797.35,7633.24,7737.41,1.13 %,"654,073,137.30",-
MANUFACTURE,2025-08-06,7679.23,7704.57,7584.45,7651.28,-0.11 %,"538,139,559.20",-
MANUFACTURE,2025-08-05,7783.25,7809.61,7649.67,7659.39,-1.62 %,"656,321,977.80",-
MANUFACTURE,2025-08-04,7811.21,7846.18,7676.7,7785.22,-0.13 %,"1,010,897,221.70",-
MANUFACTURE,2025-08-03,8007.97,8007.97,7781.22,7795.29,-2.44 %,"1,381,943,220.80",-
MANUFACTURE,2025-07-31,8103.29,8119.8,7951.57,7990.21,-1.14 %,"1,678,211,533.90",-
MANUFACTURE,2025-07-30,8221.17,8248.33,8072.76,8082.56,-1.32 %,"1,700,697,396.20",-
MANUFACTURE,2025-07-29,8115.78,8317.64,8115.78,8190.94,0.98 %,"1,522,335,999.90",-
MANUFACTURE,2025-07-28,7928.4,8116.01,7854.19,8111.45,2.24 %,"2,082,762,836.90",-
MANUFACTURE,2025-07-27,7826.88,8080.2,7826.88,7933.9,1.08 %,"2,073,846,496.00",-
MANUFACTURE,2025-07-24,7926.81,7936.39,7802.43,7849.13,-0.59 %,"771,225,675.70",-
MANUFACTURE,2025-07-23,7859.76,7952.63,7812.76,7895.35,0.41 %,"1,319,626,446.90",-
MANUFACTURE,2025-07-22,7514.68,7878.51,7514.68,7863.34,4.64 %,"1,594,717,419.50",-
MANUFACTURE,2025-07-21,7498.6,7539.23,7453.44,7514.68,0.37 %,"564,403,906.50",-
MANUFACTURE,2025-07-20,7584.46,7648.61,7466.85,7486.63,-1.13 %,"713,057,214.60",-
MANUFACTURE,2025-07-17,7356.13,7599.18,7356.13,7572.15,2.94 %,"744,964,356.20",-
MANUFACTURE,2025-07-16,7254.76,7428.82,7251.24,7355.74,1.39 %,"452,654,468.05",-
MANUFACTURE,2025-07-15,7199.83,7280.34,7178.11,7254.83,0.88 %,"281,382,421.50",-
MANUFACTURE,2025-07-14,7248.86,7359.31,7186.21,7191.4,-0.79 %,"207,684,454.80",-
MANUFACTURE,2025-07-13,7277.4,7320.59,7240.61,7248.58,0.32 %,"305,751,726.60",-
MANUFACTURE,2025-07-10,7192.83,7249.39,7192.83,7225.57,0.46 %,"295,318,372.70",-
MANUFACTURE,2025-07-09,7117.39,7209.15,7115.79,7192.83,0.96 %,"214,495,325.00",-
MANUFACTURE,2025-07-08,7091.43,7131.89,7076.57,7124.7,0.37 %,"149,123,547.80",-
MANUFACTURE,2025-07-07,7196.36,7211.22,7088.9,7098.41,-1.25 %,"221,133,763.30",-
MANUFACTURE,2025-07-06,7168.08,7199.33,7115.5,7188.19,0.64 %,"286,864,517.00",-
MANUFACTURE,2025-07-03,7114.34,7157.01,7098.98,7142.51,0.40 %,"254,391,838.60",-
MANUFACTURE,2025-07-02,7065.2,7119.95,7051.55,7114.34,0.70 %,"205,064,259.30",-
MANUFACTURE,2025-07-01,7070.83,7075.02,7012.23,7065.2,-0.08 %,"147,535,631.50",-
MANUFACTURE,2025-06-30,6956.89,7081.15,6954.68,7070.82,1.64 %,"159,311,616.70",-
MANUFACTURE,2025-06-29,6977.24,6996.37,6932.36,6956.89,-0.56 %,"177,793,483.70",-
MANUFACTURE,2025-06-26,7018.15,7058.23,6990.41,6996.35,-0.31 %,"194,341,930.00",-
MANUFACTURE,2025-06-25,7037.42,7053.52,7010.81,7018.15,-0.21 %,"172,539,945.20",-
MANUFACTURE,2025-06-24,7020.49,7067.93,7002.66,7032.58,0.42 %,"192,039,739.20",-
MANUFACTURE,2025-06-23,7060.19,7088.41,6999.63,7003.0,-0.62 %,"256,590,931.00",-
MANUFACTURE,2025-06-22,7129.74,7165.71,7039.57,7046.55,-1.05 %,"247,612,583.20",-
MANUFACTURE,2025-06-19,7195.52,7279.84,7112.7,7121.61,-1.02 %,"332,574,390.80",-
MANUFACTURE,2025-06-18,7157.14,7252.03,7157.13,7194.84,0.37 %,"372,634,554.10",-
MANUFACTURE,2025-06-17,7178.4,7236.77,7161.37,7168.17,-0.14 %,"250,884,179.30",-
MANUFACTURE,2025-06-16,7156.33,7253.86,7153.51,7178.4,-0.03 %,"341,988,539.10",-
MANUFACTURE,2025-06-15,7086.96,7201.3,7065.59,7180.73,1.47 %,"446,193,981.30",-
MANUFACTURE,2025-06-12,7117.91,7130.58,7066.23,7076.47,-0.53 %,"288,542,971.80",-
MANUFACTURE,2025-06-11,7136.42,7189.59,7108.97,7114.09,-0.61 %,"248,980,899.40",-
MANUFACTURE,2025-06-10,7152.15,7196.01,7137.78,7158.02,0.25 %,"231,145,285.10",-
MANUFACTURE,2025-06-09,7118.51,7150.56,7093.23,7140.11,0.20 %,"228,869,614.50",-
MANUFACTURE,2025-06-08,7178.65,7185.91,7120.47,7125.52,-0.74 %,"300,999,225.70",-
MANUFACTURE,2025-06-05,7261.29,7288.72,7162.18,7178.65,-1.04 %,"317,553,058.20",-
MANUFACTURE,2025-06-04,7263.3,7301.46,7241.13,7254.3,-0.04 %,"261,869,951.50",-
MANUFACTURE,2025-06-03,7278.21,7339.79,7230.83,7257.05,-0.01 %,"440,034,639.80",-
MANUFACTURE,2025-06-02,7310.08,7382.45,7244.69,7257.98,-0.39 %,"189,412,346.10",-
MANUFACTURE,2025-05-28,7210.77,7296.01,7210.76,7286.22,0.66 %,"156,392,741.00",-
MANUFACTURE,2025-05-27,7216.95,7282.86,7193.04,7238.52,0.30 %,"165,895,761.40",-
MANUFACTURE,2025-05-26,7237.47,7296.47,7190.49,7216.95,0.80 %,"216,911,367.00",-
MANUFACTURE,2025-05-25,7144.26,7215.75,7144.25,7159.9,-0.04 %,"200,762,944.40",-
MANUFACTURE,2025-05-22,7227.03,7246.19,7134.71,7162.55,-0.38 %,"154,287,440.70",-
MANUFACTURE,2025-05-21,7300.93,7373.95,7184.84,7190.02,-0.69 %,"282,547,828.20",-
MANUFACTURE,2025-05-20,7089.75,7248.99,7085.15,7239.71,1.90 %,"211,006,822.10",-
MANUFACTURE,2025-05-19,7084.84,7189.05,7084.84,7105.06,0.29 %,"272,836,393.50",-
MANUFACTURE,2025-05-18,7098.46,7163.39,7077.53,7084.84,-0.35 %,"248,425,293.00",-
MANUFACTURE,2025-05-15,7166.78,7192.16,7099.25,7109.47,-0.46 %,"258,870,937.10",-
MANUFACTURE,2025-05-14,7225.79,7225.78,7132.15,7142.06,-0.93 %,"166,952,851.70",-
MANUFACTURE,2025-05-13,7208.73,7307.91,7195.88,7208.94,0.35 %,"446,797,104.70",-
MANUFACTURE,2025-05-11,7204.47,7248.66,7181.6,7184.09,-0.46 %,"237,456,910.80",-
MANUFACTURE,2025-05-08,7214.1,7292.8,7185.22,7217.1,0.17 %,"306,981,127.20",-
MANUFACTURE,2025-05-07,7123.7,7217.6,7098.18,7204.79,1.19 %,"243,431,234.80",-
MANUFACTURE,2025-05-06,7086.6,7154.32,7086.59,7120.13,0.30 %,"205,237,547.70",-
MANUFACTURE,2025-05-05,7148.45,7185.87,7097.84,7099.05,-0.89 %,"210,640,816.10",-
MANUFACTURE,2025-05-04,7132.78,7192.06,7122.62,7162.69,0.62 %,"255,791,825.10",-
MANUFACTURE,2025-04-30,7170.2,7197.7,7114.52,7118.55,-0.72 %,"275,280,969.40",-
MANUFACTURE,2025-04-29,7195.38,7238.64,7163.94,7170.2,-0.35 %,"306,474,341.00",-
MANUFACTURE,2025-04-28,7220.78,7267.5,7183.32,7195.38,-0.54 %,"254,095,708.20",-
MANUFACTURE,2025-04-27,7208.2,7274.78,7202.14,7234.47,0.41 %,"329,949,410.70",-
MANUFACTURE,2025-04-24,7217.83,7283.24,7197.03,7204.9,-0.18 %,"296,563,594.40",-
MANUFACTURE,2025-04-23,7200.02,7255.92,7178.9,7217.82,0.01 %,"280,451,885.20",-
MANUFACTURE,2025-04-22,7127.61,7244.94,7127.61,7217.42,1.18 %,"392,829,171.10",-
MANUFACTURE,2025-04-21,7144.81,7159.49,7096.0,7133.11,0.03 %,"234,957,442.60",-
MANUFACTURE,2025-04-20,7093.2,7161.57,7090.95,7130.75,0.53 %,"155,501,281.00",-
MANUFACTURE,2025-04-17,7089.27,7175.63,7088.54,7093.2,0.06 %,"196,620,412.40",-
MANUFACTURE,2025-04-16,7114.57,7118.77,7050.35,7089.26,-0.16 %,"134,315,459.00",-
MANUFACTURE,2025-04-15,7025.9,7120.05,6995.56,7100.73,1.22 %,"174,169,572.10",-
MANUFACTURE,2025-04-13,7051.72,7093.1,7008.38,7015.13,-0.84 %,"219,505,890.10",-
MANUFACTURE,2025-04-10,7122.58,7160.4,7061.19,7074.88,-0.87 %,"163,075,887.50",-
MANUFACTURE,2025-04-09,7049.19,7190.41,7049.19,7137.22,1.36 %,"227,728,151.00",-
MANUFACTURE,2025-04-08,6909.37,7066.66,6896.77,7041.31,1.58 %,"226,633,629.40",-
MANUFACTURE,2025-04-07,6998.54,7017.17,6913.99,6932.08,-1.42 %,"198,134,148.90",-
MANUFACTURE,2025-04-03,7106.2,7145.34,7026.27,7032.29,-0.99 %,"281,903,195.20",-
MANUFACTURE,2025-04-02,7195.61,7246.13,7098.66,7102.53,-1.48 %,"173,550,478.60",-
MANUFACTURE,2025-04-01,7232.17,7282.97,7182.41,7209.16,-0.53 %,"212,298,021.40",-
MANUFACTURE,2025-03-30,7181.76,7310.1,7170.35,7247.27,0.58 %,"319,354,529.40",-
MANUFACTURE,2025-03-27,7165.28,7217.72,7108.35,7205.28,0.92 %,"224,245,093.10",-
MANUFACTURE,2025-03-26,7046.99,7160.22,7046.19,7139.46,0.99 %,"168,989,122.80",-
MANUFACTURE,2025-03-25,7154.81,7185.17,7047.74,7069.57,-1.50 %,"258,510,978.20",-
MANUFACTURE,2025-03-24,7107.9,7197.24,7085.38,7177.59,0.78 %,"177,194,180.20",-
MANUFACTURE,2025-03-23,7225.61,7259.9,7114.49,7121.77,-1.44 %,"194,616,968.30",-
MANUFACTURE,2025-03-20,7262.21,7293.18,7214.83,7225.61,-0.70 %,"172,219,584.80",-
MANUFACTURE,2025-03-19,7286.54,7342.44,7269.92,7276.75,-0.34 %,"144,366,397.00",-
MANUFACTURE,2025-03-18,7359.52,7369.74,7278.86,7301.21,-0.23 %,"153,706,968.90",-
MANUFACTURE,2025-03-17,7270.61,7351.55,7270.6,7318.25,0.45 %,"167,608,723.10",-
MANUFACTURE,2025-03-16,7254.05,7356.39,7254.04,7285.54,-0.01 %,"240,390,108.50",-
MANUFACTURE,2025-03-12,7249.28,7350.72,7240.66,7286.63,0.19 %,"289,445,295.20",-
MANUFACTURE,2025-03-11,7444.45,7481.0,7270.77,7273.11,-2.50 %,"280,237,653.40",-
MANUFACTURE,2025-03-10,7548.15,7590.56,7451.77,7459.57,-1.16 %,"254,241,522.90",-
MANUFACTURE,2025-03-09,7591.75,7642.61,7483.13,7546.96,-0.92 %,"371,630,284.60",-
MANUFACTURE,2025-03-06,7608.48,7714.85,7571.81,7616.93,0.24 %,"329,691,756.80",-
MANUFACTURE,2025-03-05,7654.28,7693.59,7541.19,7598.32,-0.93 %,"428,830,228.68",-
MANUFACTURE,2025-03-04,7873.36,7930.69,7666.67,7669.35,-2.21 %,"559,559,410.50",-
MANUFACTURE,2025-03-03,7872.41,8007.0,7666.01,7843.07,0.26 %,"807,299,299.10",-
MANUFACTURE,2025-03-02,7494.19,7822.76,7464.14,7822.76,4.80 %,"881,474,795.40",-
MANUFACTURE,2025-02-27,7278.14,7469.91,7243.26,7464.71,2.92 %,"430,904,114.90",-
MANUFACTURE,2025-02-25,7239.99,7297.33,7163.23,7253.14,0.18 %,"452,992,285.20",-
MANUFACTURE,2025-02-24,7165.65,7297.03,7165.64,7239.98,0.97 %,"352,830,306.80",-
MANUFACTURE,2025-02-23,6916.8,7204.57,6864.01,7170.17,2.78 %,"546,127,182.60",-
MANUFACTURE,2025-02-20,7043.93,7059.05,6957.76,6975.9,-0.84 %,"170,453,870.40",-
MANUFACTURE,2025-02-18,7056.51,7119.57,7012.08,7035.13,-0.06 %,"279,906,957.00",-
MANUFACTURE,2025-02-17,7009.12,7043.97,6985.38,7039.45,0.77 %,"159,312,889.90",-
MANUFACTURE,2025-02-16,6992.97,7050.15,6963.59,6985.65,0.20 %,"188,954,100.90",-
MANUFACTURE,2025-02-13,6973.18,7044.62,6945.87,6971.49,-0.47 %,"153,264,051.30",-
MANUFACTURE,2025-02-12,7048.36,7072.03,7001.42,7004.65,-0.31 %,"145,086,429.70",-
MANUFACTURE,2025-02-11,7078.77,7112.62,7010.14,7026.62,0.01 %,"206,788,735.20",-
MANUFACTURE,2025-02-10,7171.71,7179.06,6989.68,7025.68,-2.07 %,"211,458,097.10",-
MANUFACTURE,2025-02-09,7162.9,7275.96,7138.23,7174.27,0.16 %,"135,230,847.10",-
MANUFACTURE,2025-02-06,7191.96,7236.34,7143.07,7162.89,-0.40 %,"202,200,197.90",-
MANUFACTURE,2025-02-05,7272.91,7272.91,7150.85,7191.95,-0.82 %,"211,019,079.60",-
MANUFACTURE,2025-02-04,7360.54,7382.54,7240.23,7251.4,-1.13 %,"184,549,119.40",-
MANUFACTURE,2025-02-03,7337.42,7399.81,7299.47,7334.63,0.27 %,"300,837,343.10",-
MANUFACTURE,2025-02-02,7096.56,7317.79,7096.55,7314.57,3.07 %,"361,095,769.20",-
MANUFACTURE,2025-01-28,7010.66,7178.4,7010.65,7096.55,1.24 %,"160,734,040.30",-
MANUFACTURE,2025-01-27,6947.77,7027.68,6920.96,7009.75,0.67 %,"191,574,216.10",-
MANUFACTURE,2025-01-26,7088.71,7088.72,6950.51,6962.79,-1.66 %,"166,755,822.90",-
MANUFACTURE,2025-01-23,7124.6,7212.45,7058.77,7080.55,0.01 %,"178,710,626.10",-
MANUFACTURE,2025-01-22,7119.79,7130.8,7048.84,7080.19,0.08 %,"206,546,436.60",-
MANUFACTURE,2025-01-21,7003.09,7145.24,7001.35,7074.38,0.90 %,"320,764,615.20",-
MANUFACTURE,2025-01-20,6894.93,7122.89,6887.82,7011.42,1.69 %,"192,645,218.10",-
MANUFACTURE,2025-01-19,6721.87,6915.32,6721.87,6894.92,2.57 %,"99,057,431.70",-
MANUFACTURE,2025-01-16,6658.1,6784.3,6639.09,6721.87,0.96 %,"115,969,707.30",-
MANUFACTURE,2025-01-15,6617.81,6699.41,6611.21,6658.09,0.48 %,"87,150,978.90",-
MANUFACTURE,2025-01-13,6669.28,6734.46,6577.61,6625.97,-0.77 %,"159,961,804.10",-
MANUFACTURE,2025-01-12,6790.89,6790.88,6663.49,6677.43,-1.36 %,"92,736,650.40",-
MANUFACTURE,2025-01-09,6835.56,6851.11,6764.8,6769.6,-0.84 %,"114,932,187.90",-
MANUFACTURE,2025-01-08,6876.23,6876.22,6803.49,6827.13,0.41 %,"157,960,569.40",-
MANUFACTURE,2025-01-07,6816.84,6888.27,6771.88,6799.34,-0.26 %,"168,784,595.00",-
MANUFACTURE,2025-01-06,6690.15,6822.46,6690.14,6816.84,1.89 %,"145,701,693.60",-
MANUFACTURE,2025-01-05,6732.3,6760.37,6689.55,6690.14,-0.60 %,"160,196,355.60",-
MANUFACTURE,2025-01-02,6714.55,6731.02,6652.03,6730.79,0.80 %,"183,395,440.90",-
MANUFACTURE,2025-01-01,6660.19,6686.02,6620.3,6677.11,0.25 %,"105,810,100.50",-
MANUFACTURE,2024-12-31,6784.05,6784.05,6605.44,6660.19,-1.51 %,"229,782,094.70",-
MANUFACTURE,2024-12-29,6822.26,6859.85,6756.19,6762.54,-0.81 %,"178,098,655.40",-
MANUFACTURE,2024-12-26,6771.92,6850.5,6771.91,6817.81,-0.08 %,"158,459,074.60",-
MANUFACTURE,2024-12-24,7017.72,7022.99,6821.8,6823.33,-2.31 %,"161,459,466.60",-
MANUFACTURE,2024-12-23,6822.24,7020.73,6809.89,6984.79,2.46 %,"195,209,549.60",-
MANUFACTURE,2024-12-22,6686.67,6823.42,6686.66,6817.02,1.58 %,"256,315,868.50",-
MANUFACTURE,2024-12-19,6733.53,6763.12,6697.5,6711.15,-0.33 %,"131,675,244.30",-
MANUFACTURE,2024-12-18,6755.8,6785.98,6726.97,6733.52,-0.33 %,"100,087,261.90",-
MANUFACTURE,2024-12-17,6785.69,6800.56,6743.01,6755.79,-0.44 %,"136,492,483.00",-
MANUFACTURE,2024-12-16,6860.64,6886.08,6748.82,6785.69,-1.16 %,"169,355,303.35",-
MANUFACTURE,2024-12-12,6881.17,6984.97,6822.81,6865.5,0.39 %,"466,326,793.80",-
MANUFACTURE,2024-12-11,6783.01,6839.11,6776.72,6838.97,0.61 %,"134,094,690.60",-
MANUFACTURE,2024-12-10,6796.52,6816.14,6769.99,6797.82,0.34 %,"197,966,742.10",-
MANUFACTURE,2024-12-09,6723.85,6822.49,6716.76,6774.93,1.07 %,"379,259,860.20",-
MANUFACTURE,2024-12-08,6747.14,6764.34,6648.06,6703.37,-0.35 %,"193,997,846.10",-
MANUFACTURE,2024-12-05,6842.63,6842.62,6726.58,6726.58,-1.29 %,"172,503,744.80",-
MANUFACTURE,2024-12-04,6873.73,6873.73,6788.68,6814.27,0.15 %,"179,186,073.50",-
MANUFACTURE,2024-12-03,6815.99,6843.18,6796.07,6804.26,0.07 %,"149,154,283.00",-
MANUFACTURE,2024-12-02,6803.06,6821.32,6765.66,6799.69,0.16 %,"246,576,732.70",-
MANUFACTURE,2024-12-01,6829.45,6829.45,6729.57,6788.98,-0.58 %,"204,038,263.80",-
MANUFACTURE,2024-11-28,6888.39,6919.64,6821.42,6828.56,-0.87 %,"185,775,350.90",-
MANUFACTURE,2024-11-27,6844.59,6931.41,6840.28,6888.39,0.64 %,"157,760,575.96",-
MANUFACTURE,2024-11-26,6819.6,6849.78,6778.82,6844.59,1.08 %,"158,676,555.80",-
MANUFACTURE,2024-11-25,6787.29,6852.74,6748.61,6771.34,-0.23 %,"154,328,663.50",-
MANUFACTURE,2024-11-24,6741.26,6847.21,6741.26,6787.28,0.68 %,"153,004,388.50",-
